timestamp,temperature,humidity
2025-08-31 18:51:32,20.91362437866393,53.54793556548057
2025-08-31 18:51:34,19.853888768617733,52.52462212848386
2025-08-31 18:51:36,19.203962312308132,52.03829227817784
2025-08-31 18:51:38,20.139850808409992,46.463488656336615
2025-08-31 18:51:41,21.189999862212503,48.48117886778537
2025-08-31 18:51:43,21.150598349903127,54.10685378900443
2025-08-31 18:51:45,21.465119132142377,51.94314575008073
2025-08-31 18:51:47,19.93637781627265,49.515758259149656
2025-08-31 18:51:49,21.846504837727053,50.73555845858257
2025-08-31 18:51:51,21.633117448988486,48.30576005421788
2025-08-31 18:51:53,21.13153352635627,47.72076829513169
2025-08-31 18:51:55,20.901866289270764,51.0543375381009
2025-08-31 18:51:57,20.20189425724446,48.98059939574791
2025-08-31 18:51:59,20.57060160342391,51.50499524254742
2025-08-31 18:52:01,20.19270527690834,48.47557354945114
2025-08-31 18:52:03,20.089250560047258,53.22244423296761
2025-08-31 18:52:05,19.692883620634625,47.05321938837851
2025-08-31 18:52:07,20.865533519495386,47.89108924508238
2025-08-31 18:52:09,19.905217295385068,46.57227250102376
2025-08-31 18:52:11,21.00192201950374,45.79638423284623
2025-08-31 18:52:14,19.28203077152119,50.19664375288303
2025-08-31 18:52:16,21.267073598324927,51.05791644727931
2025-08-31 18:52:18,20.379627448579964,52.01815624277401
2025-08-31 18:52:20,18.934044743349652,52.145753076410934
2025-08-31 18:52:22,20.612505885793567,47.947041120262654
2025-08-31 18:52:24,18.499806525072753,49.365415666460216
2025-08-31 18:52:26,20.47486789034975,48.95674842812911
2025-08-31 18:52:28,21.350608996909006,48.766697649953194
2025-08-31 18:52:30,18.268457970988177,51.85018739661367
2025-08-31 18:52:32,20.056778839832734,47.60903215837197
2025-08-31 18:52:34,19.232609552294274,46.58300533152472
2025-08-31 18:52:36,18.875971965781314,47.69394382298593
2025-08-31 18:52:38,20.27716252748578,53.192172229718395
2025-08-31 18:52:40,21.20386804480436,49.933761088542425
2025-08-31 18:52:42,20.426130729535963,51.00053933462075
2025-08-31 18:52:44,21.284938378822055,52.6220595353158
2025-08-31 18:52:46,18.28191514518256,46.17388262192859
2025-08-31 18:52:50,19.025185432778166,53.67325870358415
2025-08-31 18:52:52,19.96244318652543,48.32906301971334
2025-08-31 18:52:54,18.321964318507042,48.583661435530935
2025-08-31 18:52:56,20.537302983607496,50.401222023620555
2025-08-31 18:52:58,20.453352908889183,51.26203452119029
2025-08-31 18:53:00,21.071719710401688,50.329277592737746
2025-08-31 18:53:02,19.097973507139002,53.973473266854654
2025-08-31 18:53:04,21.523584110305066,50.69328096334796
2025-08-31 18:53:06,18.11559515936417,50.381928710510834
2025-08-31 18:53:08,20.26907486574294,51.52106312048388
2025-08-31 18:53:10,20.36989712107962,46.13073710604489
2025-08-31 18:53:12,18.668491016158725,53.30179313959913
2025-08-31 18:53:14,21.42230740527626,53.35249428097051
2025-08-31 18:53:16,19.211099845449723,48.81904561137041
2025-08-31 18:53:18,21.92372022244962,53.4082551398165
2025-08-31 18:53:20,19.499383386518744,53.37717345786542
2025-08-31 18:53:23,19.152431348567546,48.88189322805177
2025-08-31 18:53:25,18.45007525074077,54.71241792331549
2025-08-31 18:53:27,21.94009793987641,53.853823146354436
2025-08-31 18:53:29,19.285525101986693,51.66020681905675
2025-08-31 18:53:31,20.144902485238983,53.276438616523734
